year,record_type,state,ori,agency_name,agency_type,population_group,country_division,population,agency_status,covered_by_ori,fbi_field_office,judicial_district
2021,BH,41,TN079279E,000000000000        20060,County,Unknown,ME,MPHIS,Unknown,None,Unknown,Unknown
2021,BH,41,TN0800000,000000000000        19990,Federal,Unknown,CA,RTHAGE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0800100,000000000000        19990,State,Unknown,CA,RTHAGE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0800200,000000000000        19990,Unknown,Unknown,CA,RTHAGE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0800300,000000000000        20000,County,Unknown,GO,RDONSVILL,E,None,Unknown,Unknown
2021,BH,41,TN0810000,000000000000        19971,County,Unknown,DO,VER,Unknown,None,Unknown,Unknown
2021,BH,41,TN0810100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TN0810200,000000000000        20000,Unknown,Unknown,CU,MBERLAND,C,ITY,Unknown,Unknown
2021,BH,41,TN0810300,000000000000        19990,Unknown,Unknown,DO,VER,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820000,000000000000        19990,State,Unknown,BL,OUNTVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820100,000000000000        19981,County,Unknown,BR,ISTOL,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820200,000000000000        19970,Unknown,Unknown,KI,NGSPORT,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820300,000000000000        19990,County,Unknown,BL,UFF CITY,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820500,000000000000        20010,County,Unknown,KI,NGSPORT,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820600,000000000000        19990,Other,Unknown,BL,OUNTVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820700,000000000000        20001,County,Unknown,BL,OUNTVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820800,000000000000        20050,Unknown,Unknown,BL,OUNTSVILL,E,None,Unknown,Unknown
2021,BH,41,TN0820A00,000000000000        20130,University/College,Unknown,BR,ISTOL,Unknown,None,Unknown,Unknown
2021,BH,41,TN0820B00,000000000000        19971,County,Unknown,BL,OUNTSVILL,E,None,Unknown,Unknown
2021,BH,41,TN0830000,000000000000        19990,Federal,Unknown,GA,LLATIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0830100,000000000000        19990,County,Unknown,GA,LLATIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0830200,000000000000        19980,Unknown,Unknown,PO,RTLAND,Unknown,None,Unknown,Unknown
2021,BH,41,TN0830300,000000000000        19970,State,Unknown,WH,ITE HOUSE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0830400,000000000000        19990,Other,Unknown,HE,NDERSONVI,L,LE,Unknown,Unknown
2021,BH,41,TN0830500,000000000000        19970,County,Unknown,WE,STMORELAN,D,None,Unknown,Unknown
2021,BH,41,TN0830600,000000000000        19971,County,Unknown,GO,ODLETTSVI,L,LE,Unknown,Unknown
2021,BH,41,TN0830700,000000000000        19980,Other,Unknown,GA,LLATIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0830800,000000000000        20010,County,Unknown,GA,LLATIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0830900,000000000000        19971,County,Unknown,GA,LLATIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840000,000000000000        19991,County,Unknown,CO,VINGTON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840100,000000000000        19991,County,Unknown,CO,VINGTON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840200,000000000000        19990,Unknown,Unknown,MU,NFORD,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840300,000000000000        20001,City,Unknown,MA,SON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840400,000000000000        19981,State,Unknown,BR,IGHTON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840500,000000000000        19990,County,Unknown,AT,OKA,Unknown,None,Unknown,Unknown
2021,BH,41,TN0840A00,000000000000        20130,University/College,Unknown,CO,VINGTON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0850000,000000000000        19970,Unknown,Unknown,HA,RTSVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0850100,000000000000        19971,County,Unknown,HA,RTSVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0850200,000000000000        19980,Unknown,Unknown,HA,RTSVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0850A00,000000000000        20130,University/College,Unknown,HA,RTSVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0860000,000000000000        19971,County,Unknown,ER,WIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0860100,000000000000        19970,Unknown,Unknown,ER,WIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0860200,000000000000        20160,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TN0860300,000000000000        20200,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TN0870000,000000000000        19970,State,Unknown,MA,YNARDVILL,E,None,Unknown,Unknown
2021,BH,41,TN0870100,000000000000        20011,City,Unknown,MA,YNARDVILL,E,None,Unknown,Unknown
2021,BH,41,TN0870200,000000000000        20001,State,Unknown,MA,YNARDVILL,E,None,Unknown,Unknown
2021,BH,41,TN0870300,000000000000        20060,State,Unknown,LU,TTRELL,Unknown,None,Unknown,Unknown
2021,BH,41,TN0880000,000000000000        19990,Unknown,Unknown,SP,ENCER,Unknown,None,Unknown,Unknown
2021,BH,41,TN0880100,000000000000        20000,University/College,Unknown,SP,ENCER,Unknown,None,Unknown,Unknown
2021,BH,41,TN0890000,000000000000        19990,County,Unknown,MC,MINNVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0890100,000000000000        19971,County,Unknown,MC,MINNVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0890200,000000000000        20000,Unknown,Unknown,RO,CK ISLAND,Unknown,None,Unknown,Unknown
2021,BH,41,TN0890300,000000000000        19990,County,Unknown,MC,MINNVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0890A00,000000000000        20130,University/College,Unknown,MC,MINNVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0900000,000000000000        19990,County,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,41,TN0900100,000000000000        19970,Other,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,41,TN0900200,000000000000        19970,State,Unknown,JO,NESBOROUG,H,None,Unknown,Unknown
2021,BH,41,TN0900300,000000000000        19971,County,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,41,TN0900400,000000000000        19990,State,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,41,TN0900A00,000000000000        20110,County,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,41,TN0910000,000000000000        19971,County,Unknown,WA,YNESBORO,Unknown,None,Unknown,Unknown
2021,BH,41,TN0910100,000000000000        19971,County,Unknown,WA,YNESBORO,Unknown,None,Unknown,Unknown
2021,BH,41,TN0910200,000000000000        19981,County,Unknown,CL,IFTON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0910300,000000000000        20000,University/College,Unknown,CO,LLINWOOD,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920000,000000000000        19971,County,Unknown,DR,ESDEN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920100,000000000000        19990,Federal,Unknown,DR,ESDEN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920200,000000000000        19980,Unknown,Unknown,MA,RTIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920300,000000000000        19990,University/College,Unknown,GL,EASON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920400,000000000000        19980,University/College,Unknown,GR,EENFIELD,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920500,000000000000        19980,County,Unknown,SH,ARON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920600,000000000000        19970,Unknown,Unknown,MA,RTIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0920700,000000000000        20090,Unknown,Unknown,GR,EENFIELD,Unknown,None,Unknown,Unknown
2021,BH,41,TN0930000,000000000000        19990,Unknown,Unknown,SP,ARTA,Unknown,None,Unknown,Unknown
2021,BH,41,TN0930100,000000000000        19971,County,Unknown,SP,ARTA,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940000,000000000000        19990,County,Unknown,FR,ANKLIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940100,000000000000        19990,Unknown,Unknown,FR,ANKLIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940200,000000000000        19971,County,Unknown,FA,IRVIEW,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940300,000000000000        19991,State,Unknown,BR,ENTWOOD,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940400,000000000000        19990,Unknown,Unknown,FR,ANKLIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940500,000000000000        20000,Unknown,Unknown,NO,LENSVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TN0940A00,000000000000,Unknown,Unknown,FR,ANKLIN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0950000,000000000000        19990,Unknown,Unknown,LE,BANON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0950100,000000000000        19980,County,Unknown,LE,BANON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0950200,000000000000        19991,County,Unknown,WA,TERTOWN,Unknown,None,Unknown,Unknown
2021,BH,41,TN0950300,000000000000        19980,State,Unknown,MO,UNT JULIE,T,None,Unknown,Unknown
2021,BH,41,TN0950500,000000000000        20001,City,Unknown,LE,BANON,Unknown,None,Unknown,Unknown
2021,BH,41,TN0950A00,000000000000        20110,County,Unknown,LE,BANON,Unknown,None,Unknown,Unknown
2021,BH,98,TNATF0200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,98,TNATF0600,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,98,TNATF0700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,98,TNATF0800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00200,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00400,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00500,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00600,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDI00900,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNDOA0100,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,98,TNFBIKX00,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,98,TNFBIME00,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNMPD0000,000000000000        20000,Unknown,Unknown,ME,MPHIS,Unknown,None,Unknown,Unknown
2021,BH,41,TNSS31000,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNTBI0000,000000000000        19970,Unknown,Unknown,NA,SHVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TNTHP0000,000000000000,Unknown,Unknown,NA,SHVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TNTHP0100,000000000000        19971,City,Unknown,NA,SHVILLE,Unknown,None,Unknown,Unknown
2021,BH,41,TNTHP0800,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,41,TNTHP0900,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0000000,000000000000,Unknown,Unknown,AU,STIN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0010000,000000000000,Unknown,Unknown,PA,LESTINE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0010100,000000000000        20170,State,Unknown,PA,LESTINE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0010300,000000000000        20161,City,Unknown,FR,ANKSTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0010400,000000000000        20250,State,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0010600,000000000000,Unknown,Unknown,EL,KHART,Unknown,None,Unknown,Unknown
2021,BH,42,TX0020000,000000000000        20210,County,Unknown,AN,DREWS,Unknown,None,Unknown,Unknown
2021,BH,42,TX0020100,000000000000        20190,Tribal,Unknown,AN,DREWS,Unknown,None,Unknown,Unknown
2021,BH,42,TX0020300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0030000,000000000000        20211,County,Unknown,LU,FKIN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0030100,000000000000        20190,University/College,Unknown,DI,BOLL,Unknown,None,Unknown,Unknown
2021,BH,42,TX003013G,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0030200,000000000000        20181,City,Unknown,HU,NTINGTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0030400,000000000000        20190,Unknown,Unknown,LU,FKIN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0030600,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0031100,000000000000        20210,County,Unknown,ZA,VALLA,Unknown,None,Unknown,Unknown
2021,BH,42,TX0031300,000000000000        20230,State,Unknown,LU,FKIN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0031400,000000000000        20220,Tribal,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0031500,000000000000        20220,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0031700,000000000000        20200,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0031900,000000000000        20240,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0032000,000000000000        20210,Tribal,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0032300,000000000000        20250,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0040000,000000000000        20210,County,Unknown,RO,CKPORT,Unknown,None,Unknown,Unknown
2021,BH,42,TX0040100,000000000000        20190,Tribal,Unknown,AR,ANSAS PAS,S,None,Unknown,Unknown
2021,BH,42,TX0040200,000000000000        20191,State,Unknown,RO,CKPORT,Unknown,None,Unknown,Unknown
2021,BH,42,TX0041000,000000000000        20210,County,Unknown,FU,LTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0050000,000000000000        20230,County,Unknown,AR,CHER CITY,Unknown,None,Unknown,Unknown
2021,BH,42,TX0050100,000000000000        20180,Unknown,Unknown,AR,CHER CITY,Unknown,None,Unknown,Unknown
2021,BH,42,TX0050200,000000000000,Unknown,Unknown,HO,LLIDAY,Unknown,None,Unknown,Unknown
2021,BH,42,TX0050700,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0060000,000000000000        20190,Unknown,Unknown,CL,AUDE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0070000,000000000000        20190,State,Unknown,JO,URDANTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0070100,000000000000        20180,County,Unknown,LY,TLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0070200,000000000000        20190,Unknown,Unknown,PL,EASANTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0070300,000000000000        20210,County,Unknown,PO,TEET,Unknown,None,Unknown,Unknown
2021,BH,42,TX0070400,000000000000        20210,County,Unknown,JO,URDANTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0071300,000000000000        20191,City,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0071600,000000000000        20220,Tribal,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080000,000000000000        20210,State,Unknown,BE,LLVILLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080100,000000000000        20170,University/College,Unknown,BE,LLVILLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080200,000000000000        20180,Unknown,Unknown,SE,ALY,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080300,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080400,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080600,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080700,000000000000        20190,County,Unknown,WA,LLIS,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080800,000000000000        20241,City,Unknown,SA,N FELIPE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0080900,000000000000        20210,State,Unknown,SE,ALY,Unknown,None,Unknown,Unknown
2021,BH,42,TX0081000,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0090000,000000000000        20190,Federal,Unknown,MU,LESHOE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0090100,000000000000        20180,Tribal,Unknown,MU,LESHOE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0100000,000000000000        20190,County,Unknown,BA,NDERA,Unknown,None,Unknown,Unknown
2021,BH,42,TX0100700,000000000000        20230,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110000,000000000000        20210,University/College,Unknown,BA,STROP,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110100,000000000000        20190,Unknown,Unknown,BA,STROP,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110200,000000000000        20180,County,Unknown,EL,GIN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110300,000000000000        20190,Other,Unknown,SM,ITHVILLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110500,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110700,000000000000        20240,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0110800,000000000000        20210,University/College,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0120000,000000000000        20210,County,Unknown,SE,YMOUR,Unknown,None,Unknown,Unknown
2021,BH,42,TX0120100,000000000000        20161,State,Unknown,SE,YMOUR,Unknown,None,Unknown,Unknown
2021,BH,42,TX0130000,000000000000        20180,County,Unknown,BE,EVILLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0130100,000000000000        20210,County,Unknown,BE,EVILLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0130600,000000000000        20240,Federal,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140000,000000000000        20200,Tribal,Unknown,BE,LTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140100,000000000000        20250,County,Unknown,BA,RTLETT,Unknown,None,Unknown,Unknown
2021,BH,42,TX014019E,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140200,000000000000        20210,County,Unknown,BE,LTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140300,000000000000        20190,Unknown,Unknown,HA,RKER HEIG,H,TS,Unknown,Unknown
2021,BH,42,TX0140400,000000000000        20200,University/College,Unknown,KI,LLEEN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140500,000000000000        20201,City,Unknown,NO,LANVILLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140600,000000000000        20190,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140700,000000000000        20030,County,Unknown,TE,MPLE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0140900,000000000000        20210,Unknown,Unknown,KI,LLEEN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141000,000000000000        20200,State,Unknown,BE,LTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141100,000000000000        20240,County,Unknown,HO,LLAND,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141300,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141500,000000000000        20190,Unknown,Unknown,KI,LLEEN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141600,000000000000,Unknown,Unknown,Lt,l Rvr Aca,d,None,Unknown,Unknown
2021,BH,42,TX0141700,000000000000        20240,County,Unknown,TR,OY,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141800,000000000000        20180,Unknown,Unknown,SA,LADO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0141900,000000000000,Unknown,Unknown,BE,LTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0142300,000000000000        20230,State,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150000,000000000000        20201,County,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150100,000000000000        20190,Unknown,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150200,000000000000        20180,Tribal,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150300,000000000000        20170,Tribal,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150400,000000000000        20210,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150500,000000000000        20160,Unknown,Unknown,CO,NVERSE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150600,000000000000        20210,County,Unknown,El,mendorf,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150700,000000000000        20190,County,Unknown,HI,LL COUNTR,Y,VILLAGE,Unknown,Unknown
2021,BH,42,TX0150800,000000000000        20161,City,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0150900,000000000000        20180,Unknown,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151000,000000000000        20180,State,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151100,000000000000        20190,County,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151200,000000000000        20200,Unknown,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151300,000000000000        20210,County,Unknown,TE,RRELL HIL,L,S,Unknown,Unknown
2021,BH,42,TX0151400,000000000000        20190,Unknown,Unknown,UN,IVERSAL C,I,TY,Unknown,Unknown
2021,BH,42,TX0151500,000000000000        20191,State,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151600,000000000000        20201,State,Unknown,LI,VE OAK,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151700,000000000000        20170,Unknown,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0151900,000000000000        20200,Federal,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0152000,000000000000        20190,State,Unknown,CO,NVERSE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0152100,000000000000        20210,County,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0152200,000000000000        20201,City,Unknown,SE,LMA,Unknown,None,Unknown,Unknown
2021,BH,42,TX0152300,000000000000        20201,City,Unknown,SO,MERSET,Unknown,None,Unknown,Unknown
2021,BH,42,TX0153000,000000000000        20190,County,Unknown,HE,LOTES,Unknown,None,Unknown,Unknown
2021,BH,42,TX015319E,000000000000        20240,County,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0153200,000000000000        20201,State,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX015349E,000000000000        20181,County,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0153500,000000000000        20231,City,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0153600,000000000000        20190,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0153800,000000000000        20230,Unknown,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0153900,000000000000        20190,Tribal,Unknown,BO,ERNE,Unknown,None,Unknown,Unknown
2021,BH,42,TX0154700,000000000000,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0154800,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0157000,000000000000        20210,County,Unknown,SA,N ANTONIO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0157200,000000000000        20240,State,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0160000,000000000000        20191,City,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,42,TX0160100,000000000000        20180,Other,Unknown,BL,ANCO,Unknown,None,Unknown,Unknown
2021,BH,42,TX0160200,000000000000        20240,County,Unknown,JO,HNSON CIT,Y,None,Unknown,Unknown
2021,BH,42,TX0170000,000000000000        20190,Tribal,Unknown,GA,IL,Unknown,None,Unknown,Unknown
2021,BH,42,TX0180000,000000000000        20190,University/College,Unknown,ME,RIDIAN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0180100,000000000000        20191,City,Unknown,CL,IFTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0180200,000000000000        20191,State,Unknown,VA,LLEY MILL,S,None,Unknown,Unknown
2021,BH,42,TX0180300,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0180800,000000000000        20200,County,Unknown,ME,RIDIAN,Unknown,None,Unknown,Unknown
2021,BH,42,TX0180900,000000000000,Unknown,Unknown,WA,LNUT SPRI,N,GS,Unknown,Unknown
2021,BH,42,TX0181000,000000000000        20230,Unknown,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0181200,000000000000        20230,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190000,000000000000        20210,County,Unknown,TE,XARKANA,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190100,000000000000        20230,Unknown,Unknown,DE,KALB,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190200,000000000000        20210,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190300,000000000000        20210,County,Unknown,NA,SH,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190400,000000000000        20201,City,Unknown,NE,W BOSTON,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190500,000000000000        20210,County,Unknown,TE,XARKANA,Unknown,None,Unknown,Unknown
2021,BH,42,TX0190600,000000000000        20190,State,Unknown,WA,KE VILLAG,E,None,Unknown,Unknown
2021,BH,42,TX0190700,000000000000        20230,County,Unknown,Unknown,0,Unknown,None,Unknown,Unknown
